"Fluxo";"Ano";"Países";"Valor US$ FOB"
"Importação ";" 2016";"Nauru";"2991"
"Importação ";" 2016";"Tadjiquistão";"2957"
"Importação ";" 2016";"Cocos (Keeling), Ilhas";"2691"
"Importação ";" 2016";"Samoa Americana";"2259"
"Importação ";" 2016";"Johnston, Ilhas";"1906"
"Importação ";" 2016";"Micronésia";"1195"
"Importação ";" 2016";"Marianas do Norte, Ilhas";"733"
"Importação ";" 2016";"Groenlândia";"690"
"Importação ";" 2016";"Kiribati";"473"
"Importação ";" 2016";"Organizações Internacionais";"456"
"Importação ";" 2016";"Benin";"416"
"Importação ";" 2016";"Saara Ocidental";"396"
"Importação ";" 2016";"Polinésia Francesa";"389"
"Importação ";" 2016";"Vanuatu";"268"
"Importação ";" 2016";"Eritreia";"251"
"Importação ";" 2016";"Pitcairn";"229"
"Importação ";" 2016";"Palau";"152"
"Importação ";" 2016";"Bermudas";"127"
"Importação ";" 2016";"Turcas e Caicos, Ilhas";"115"
"Importação ";" 2016";"Midway, Ilhas";"32"
"Importação ";" 2016";"Tuvalu";"31"
"Importação ";" 2016";"Guiné";"19"
"Exportação ";" 2015";"China";"35155353691"
"Exportação ";" 2015";"Estados Unidos";"24037439900"
"Exportação ";" 2015";"Argentina";"12793412815"
"Exportação ";" 2015";"Países Baixos (Holanda)";"7818909467"
"Exportação ";" 2015";"Alemanha";"5177952550"
"Exportação ";" 2015";"Japão";"4843041529"
"Exportação ";" 2015";"Chile";"3977939847"
"Exportação ";" 2015";"Índia";"3617195206"
"Exportação ";" 2015";"México";"3585817584"
"Exportação ";" 2015";"Itália";"3269828953"
"Exportação ";" 2015";"Coreia do Sul";"3122050219"
"Exportação ";" 2015";"Bélgica";"2989323071"
"Exportação ";" 2015";"Venezuela";"2954318802"
"Exportação ";" 2015";"Espanha";"2942939740"
"Exportação ";" 2015";"Reino Unido";"2906889380"
"Exportação ";" 2015";"Arábia Saudita";"2750066382"
"Exportação ";" 2015";"Uruguai";"2726537719"
"Exportação ";" 2015";"Emirados Árabes Unidos";"2503154435"
"Exportação ";" 2015";"Paraguai";"2473259309"
"Exportação ";" 2015";"Rússia";"2463242914"
"Exportação ";" 2015";"Provisão de Navios e Aeronaves";"2419263396"
"Exportação ";" 2015";"Canadá";"2362290119"
"Exportação ";" 2015";"França";"2245249903"
"Exportação ";" 2015";"Indonésia";"2180349131"
"Exportação ";" 2015";"Vietnã";"2123972982"
"Exportação ";" 2015";"Colômbia";"2113831723"
"Exportação ";" 2015";"Hong Kong";"2099027357"
"Exportação ";" 2015";"Egito";"2055849447"
"Exportação ";" 2015";"Malásia";"1829607184"
"Exportação ";" 2015";"Peru";"1815220905"
"Exportação ";" 2015";"Tailândia";"1746082501"
"Exportação ";" 2015";"Irã";"1666185295"
"Exportação ";" 2015";"Taiwan (Formosa)";"1574078988"
"Exportação ";" 2015";"Bolívia";"1481873074"
"Exportação ";" 2015";"Singapura";"1354767255"
"Exportação ";" 2015";"África do Sul";"1353281612"
"Exportação ";" 2015";"Turquia";"1335347495"
"Exportação ";" 2015";"Bangladesh";"1147400136"
"Exportação ";" 2015";"Suíça";"1065426071"
"Exportação ";" 2015";"Argélia";"992882604"
"Exportação ";" 2015";"Portugal";"819914320"
"Exportação ";" 2015";"Filipinas";"728529762"
"Exportação ";" 2015";"Nigéria";"688375846"
"Exportação ";" 2015";"Noruega";"678810171"
"Exportação ";" 2015";"Santa Lúcia";"672825717"
"Exportação ";" 2015";"Equador";"664883582"
"Exportação ";" 2015";"Angola";"645230155"
"Exportação ";" 2015";"Bahamas";"593539486"
"Exportação ";" 2015";"Omã";"583887937"
"Exportação ";" 2015";"Antilhas Holandesas";"532637898"
"Exportação ";" 2015";"República Dominicana";"522840211"
"Exportação ";" 2015";"Cuba";"513507613"
"Exportação ";" 2015";"Suécia";"503456766"
"Exportação ";" 2015";"Polônia";"494901520"
"Exportação ";" 2015";"Marrocos";"494263366"
"Exportação ";" 2015";"Austrália";"400163472"
"Exportação ";" 2015";"Irlanda";"383422698"
"Exportação ";" 2015";"Eslovênia";"380791103"
"Exportação ";" 2015";"Israel";"380547461"
"Exportação ";" 2015";"Catar";"356953936"
"Exportação ";" 2015";"Dinamarca";"321894260"
"Exportação ";" 2015";"Barein";"309106623"
"Exportação ";" 2015";"Iraque";"306583030"
"Exportação ";" 2015";"Panamá";"304702628"
"Exportação ";" 2015";"Tunísia";"302968833"
"Exportação ";" 2015";"Paquistão";"297853140"
"Exportação ";" 2015";"Islândia";"292864900"
"Exportação ";" 2015";"Líbano";"286388214"
"Exportação ";" 2015";"Finlândia";"269320136"
"Exportação ";" 2015";"Costa Rica";"267420069"
"Exportação ";" 2015";"Trinidad e Tobago";"266543199"
"Exportação ";" 2015";"Romênia";"242329934"
"Exportação ";" 2015";"Jordânia";"241856606"
"Exportação ";" 2015";"Coveite (Kuweit)";"239389928"
"Exportação ";" 2015";"Hungria";"239038298"
"Exportação ";" 2015";"Guatemala";"224310403"
"Exportação ";" 2015";"Iêmen";"214301925"
"Exportação ";" 2015";"Geórgia";"194406000"
"Exportação ";" 2015";"Gana";"182986567"
"Exportação ";" 2015";"Líbia";"147870040"
"Exportação ";" 2015";"Mauritânia";"141696324"
"Exportação ";" 2015";"Áustria";"139100372"
"Exportação ";" 2015";"Porto Rico";"135836596"
"Exportação ";" 2015";"Senegal";"131900123"
"Exportação ";" 2015";"Bulgária";"117910940"
"Exportação ";" 2015";"Grécia";"117019918"
"Exportação ";" 2015";"Sri Lanka";"116652976"
"Exportação ";" 2015";"Benin";"109898815"
"Exportação ";" 2015";"El Salvador";"106196907"
"Exportação ";" 2015";"Honduras";"102248023"
"Exportação ";" 2015";"Nicarágua";"94036913"
"Exportação ";" 2015";"Ucrânia";"84450926"
"Exportação ";" 2015";"Gâmbia";"78989961"
"Exportação ";" 2015";"Croácia";"78607504"
"Exportação ";" 2015";"Síria";"69452197"
"Exportação ";" 2015";"Moçambique";"69099529"
"Exportação ";" 2015";"Togo";"67857031"
"Exportação ";" 2015";"Camarões";"67369143"
"Exportação ";" 2015";"Congo";"66795578"
"Exportação ";" 2015";"Nova Zelândia";"64200352"
"Exportação ";" 2015";"Quênia";"60559246"
"Exportação ";" 2015";"Jamaica";"59242027"
"Exportação ";" 2015";"Cayman, Ilhas";"56099815"
"Exportação ";" 2015";"Guiné";"53888774"
"Exportação ";" 2015";"Lituânia";"52102571"
"Exportação ";" 2015";"Costa do Marfim";"47049758"
"Exportação ";" 2015";"Palestina";"47004018"
"Exportação ";" 2015";"Serra Leoa";"45749022"
"Exportação ";" 2015";"Congo, República Democrática";"41960194"
"Exportação ";" 2015";"Mianmar";"40138331"
"Exportação ";" 2015";"Maurício";"39921529"
"Exportação ";" 2015";"Suriname";"38426458"
"Exportação ";" 2015";"Haiti";"37735305"
"Exportação ";" 2015";"Somália";"36870683"
"Exportação ";" 2015";"Albânia";"36546211"
"Exportação ";" 2015";"Gabão";"36458808"
"Exportação ";" 2015";"Luxemburgo";"36379805"
"Exportação ";" 2015";"Sérvia";"33197080"
"Exportação ";" 2015";"Estônia";"32767888"
"Exportação ";" 2015";"Aruba";"30301263"
"Exportação ";" 2015";"Canárias, Ilhas";"28515674"
"Exportação ";" 2015";"Letônia";"26581190"
"Exportação ";" 2015";"Libéria";"26412010"
"Exportação ";" 2015";"Tcheca, República";"26071991"
"Exportação ";" 2015";"Azerbaijão";"25940482"
"Exportação ";" 2015";"Guiné Equatorial";"25190992"
"Exportação ";" 2015";"Liechtenstein";"23455724"
"Exportação ";" 2015";"Sudão";"23370347"
"Exportação ";" 2015";"Madagascar";"22734199"
"Exportação ";" 2015";"Etiópia";"21962083"
"Exportação ";" 2015";"Guiana";"21874361"
"Exportação ";" 2015";"Montenegro";"21474075"
"Exportação ";" 2015";"Cabo Verde";"21324068"
"Exportação ";" 2015";"Eslováquia";"21272614"
"Exportação ";" 2015";"Armênia";"20844202"
"Exportação ";" 2015";"Macedônia";"17715776"
"Exportação ";" 2015";"Tanzânia";"16779350"
"Exportação ";" 2015";"Barbados";"16405325"
"Exportação ";" 2015";"Virgens, Ilhas (Britânicas)";"15561494"
"Exportação ";" 2015";"Malta";"15425875"
"Exportação ";" 2015";"Djibuti";"14339864"
"Exportação ";" 2015";"Maldivas";"12407998"
"Exportação ";" 2015";"Belarus";"11970035"
"Exportação ";" 2015";"Marshall, Ilhas";"11610227"
"Exportação ";" 2015";"Zimbábue";"11178157"
"Exportação ";" 2015";"Uzbequistão";"9912679"
"Exportação ";" 2015";"Chipre";"9271686"
"Exportação ";" 2015";"Guadalupe";"8760671"
"Exportação ";" 2015";"Ilha de Man";"8692326"
"Exportação ";" 2015";"Cazaquistão";"8107355"
"Exportação ";" 2015";"Mali";"7977850"
"Exportação ";" 2015";"Seicheles";"7708524"
"Exportação ";" 2015";"Granada";"7689899"
"Exportação ";" 2015";"Belize";"7559875"
"Exportação ";" 2015";"Martinica";"7109132"
"Exportação ";" 2015";"Namíbia";"7020710"
"Exportação ";" 2015";"Afeganistão";"6706901"
"Exportação ";" 2015";"Timor Leste";"6228732"
"Exportação ";" 2015";"Nova Caledônia";"6222863"
"Exportação ";" 2015";"Antígua e Barbuda";"6019469"
"Exportação ";" 2015";"Uganda";"5967203"
"Exportação ";" 2015";"Guiana Francesa";"5800440"
"Exportação ";" 2015";"Zâmbia";"5334118"
"Exportação ";" 2015";"Botsuana";"3822357"
"Exportação ";" 2015";"Camboja";"3394426"
"Exportação ";" 2015";"Turcas e Caicos, Ilhas";"3341907"
"Exportação ";" 2015";"Papua Nova Guiné";"3335192"
"Exportação ";" 2015";"São Vicente e Granadinas";"3285101"
"Exportação ";" 2015";"São Cristóvão e Névis";"3277384"
"Exportação ";" 2015";"Reunião";"2918296"
"Exportação ";" 2015";"Quirguistão";"2889667"
"Exportação ";" 2015";"Guiné-Bissau";"2885872"
"Exportação ";" 2015";"Turcomenistão";"2747288"
"Exportação ";" 2015";"Tadjiquistão";"2741947"
"Exportação ";" 2015";"Dominica";"2711670"
"Exportação ";" 2015";"Coreia do Norte";"2482040"
"Exportação ";" 2015";"Moldávia";"2093183"
"Exportação ";" 2015";"Bermudas";"1877206"
"Exportação ";" 2015";"República Centro-Africana";"1737356"
"Exportação ";" 2015";"Brunei";"1346483"
"Exportação ";" 2015";"Eritreia";"1280226"
"Exportação ";" 2015";"Mongólia";"1194527"
"Exportação ";" 2015";"Chade";"1188659"
"Exportação ";" 2015";"Malavi";"1157224"
"Exportação ";" 2015";"Fiji";"1031909"
"Exportação ";" 2015";"Polinésia Francesa";"975891"
"Exportação ";" 2015";"Bósnia-Herzegovina";"924707"
"Exportação ";" 2015";"Burkina Faso";"893158"
"Exportação ";" 2015";"São Tomé e Príncipe";"881964"
"Exportação ";" 2015";"Comores";"869352"
"Exportação ";" 2015";"Tonga";"868648"
"Exportação ";" 2015";"Nepal";"831958"
"Exportação ";" 2015";"Níger";"754681"
"Exportação ";" 2015";"Anguilla";"716610"
"Exportação ";" 2015";"Ruanda";"698475"
"Exportação ";" 2015";"Sudão do Sul";"692002"
"Exportação ";" 2015";"Macau";"497029"
"Exportação ";" 2015";"Samoa";"375494"
"Exportação ";" 2015";"Suazilândia";"360871"
"Exportação ";" 2015";"Salomão, Ilhas";"324501"
"Exportação ";" 2015";"Mônaco";"260018"
"Exportação ";" 2015";"Niue";"253680"
"Exportação ";" 2015";"Vanuatu";"220889"
"Exportação ";" 2015";"Micronésia";"211771"
"Exportação ";" 2015";"Laos";"205573"
"Exportação ";" 2015";"Pacífico, Ilhas do (EUA)";"187625"
"Exportação ";" 2015";"Virgens, Ilhas (Americanas)";"177698"
"Exportação ";" 2015";"Andorra";"152825"
"Exportação ";" 2015";"Gibraltar";"147857"
"Exportação ";" 2015";"Burundi";"115392"
"Exportação ";" 2015";"Falkland (Malvinas)";"111864"
"Exportação ";" 2015";"Guam";"102542"
"Exportação ";" 2015";"Faroe, Ilhas";"55893"
"Exportação ";" 2015";"Sint Maarten";"41009"
"Exportação ";" 2015";"Samoa Americana";"40679"
"Exportação ";" 2015";"Kiribati";"34099"
"Exportação ";" 2015";"Canal, Ilhas do (Guernsey)";"22289"
"Exportação ";" 2015";"Curaçao";"19063"
"Exportação ";" 2015";"Lebuan, Ilhas";"16127"
"Exportação ";" 2015";"Lesoto";"14111"
"Exportação ";" 2015";"Cook, Ilhas";"12558"
"Exportação ";" 2015";"Groenlândia";"8913"
"Exportação ";" 2015";"San Marino";"8337"
"Exportação ";" 2015";"Montserrat";"6026"
"Exportação ";" 2015";"Santa Helena";"4603"
"Exportação ";" 2015";"Butão";"4465"
"Exportação ";" 2015";"A Designar";"3263"
"Exportação ";" 2015";"Johnston, Ilhas";"2113"
"Exportação ";" 2015";"São Bartolomeu";"2047"
"Exportação ";" 2015";"Pitcairn";"362"
"Exportação ";" 2015";"Midway, Ilhas";"88"
"Exportação ";" 2015";"Marianas do Norte, Ilhas";"76"
"Exportação ";" 2015";"Cocos (Keeling), Ilhas";"43"
"Importação ";" 2015";"China";"30714059053"
"Importação ";" 2015";"Estados Unidos";"26480395048"
"Importação ";" 2015";"Alemanha";"10382669904"
"Importação ";" 2015";"Argentina";"10284395087"
"Importação ";" 2015";"Coreia do Sul";"5421263309"
"Importação ";" 2015";"Japão";"4875614177"
"Importação ";" 2015";"Itália";"4675721582"
"Importação ";" 2015";"Nigéria";"4632637242"
"Importação ";" 2015";"França";"4443788764"
"Importação ";" 2015";"México";"4377367399"
"Importação ";" 2015";"Índia";"4289518693"
"Importação ";" 2015";"Espanha";"3498494802"
"Importação ";" 2015";"Chile";"3391399889"
"Importação ";" 2015";"Reino Unido";"2801010560"
"Importação ";" 2015";"Paraguai";"2537212577"
"Importação ";" 2015";"Bolívia";"2506280848"
"Importação ";" 2015";"Países Baixos (Holanda)";"2468627495"
"Importação ";" 2015";"Canadá";"2421125637"
"Importação ";" 2015";"Suíça";"2358084795"
"Importação ";" 2015";"Rússia";"2220842892"
"Importação ";" 2015";"Taiwan (Formosa)";"2193765630"
"Importação ";" 2015";"Arábia Saudita";"1906560455"
"Importação ";" 2015";"Argélia";"1813016954"
"Importação ";" 2015";"Vietnã";"1788641117"
"Importação ";" 2015";"Tailândia";"1673294188"
"Importação ";" 2015";"Bélgica";"1622887566"
"Importação ";" 2015";"Malásia";"1536707253"
"Importação ";" 2015";"Indonésia";"1374934029"
"Importação ";" 2015";"Peru";"1249093481"
"Importação ";" 2015";"Uruguai";"1216630439"
"Importação ";" 2015";"Colômbia";"1189357349"
"Importação ";" 2015";"Suécia";"1152746056"
"Importação ";" 2015";"Austrália";"1053290360"
"Importação ";" 2015";"Trinidad e Tobago";"993235771"
"Importação ";" 2015";"Catar";"960499759"
"Importação ";" 2015";"Áustria";"901164518"
"Importação ";" 2015";"Israel";"896059971"
"Importação ";" 2015";"Portugal";"809886643"
"Importação ";" 2015";"Noruega";"776718045"
"Importação ";" 2015";"Marrocos";"739768761"
"Importação ";" 2015";"Brasil";"714107085"
"Importação ";" 2015";"Venezuela";"679889481"
"Importação ";" 2015";"Dinamarca";"667655814"
"Importação ";" 2015";"África do Sul";"644616812"
"Importação ";" 2015";"Singapura";"632207237"
"Importação ";" 2015";"Hong Kong";"617979480"
"Importação ";" 2015";"Turquia";"566788677"
"Importação ";" 2015";"Finlândia";"561420277"
"Importação ";" 2015";"Polônia";"529474835"
"Importação ";" 2015";"Guiné Equatorial";"524419655"
"Importação ";" 2015";"Irlanda";"522846359"
"Importação ";" 2015";"Belarus";"514414779"
"Importação ";" 2015";"Iraque";"476765539"
"Importação ";" 2015";"Emirados Árabes Unidos";"461932000"
"Importação ";" 2015";"Tcheca, República";"432789825"
"Importação ";" 2015";"Coveite (Kuweit)";"430740876"
"Importação ";" 2015";"Hungria";"417275329"
"Importação ";" 2015";"Porto Rico";"290176157"
"Importação ";" 2015";"Romênia";"283108868"
"Importação ";" 2015";"Filipinas";"254434342"
